medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
32869011,400,M1602,M160200,Arthritis mutilans,19514005,32869011,,32
55627011,400000,M160,M160.00,Psoriatic arthropathy,33339001,55627011,,32
55628018,100000,M160-1,M160.11,Psoriatic arthritis,33339001,55628018,,32
308730016,20000,M160z,M160z00,Psoriatic arthropathy NOS,33339001,55627011,,32
312521010,40000,Nyu13,Nyu1300,Psoriasis with arthropathy,33339001,55626019,,32
359310019,2000,N0452,N045200,Juvenile arthritis in psoriasis,239803008,359310019,,32
359321011,200,M1601,M160100,Distal interphalangeal psoriatic arthropathy,239812005,359321011,,32
1.98881E+14,NA,NA,NA,NA,NA,NA,NA,NA
2.58944E+15,NA,NA,NA,NA,NA,NA,NA,NA
4.51524E+15,NA,NA,NA,NA,NA,NA,NA,NA
4.51525E+15,NA,NA,NA,NA,NA,NA,NA,NA
4.51526E+15,NA,NA,NA,NA,NA,NA,NA,NA
4.80576E+15,NA,NA,NA,NA,NA,NA,NA,NA
5.13945E+15,NA,NA,NA,NA,NA,NA,NA,NA
5.13946E+15,NA,NA,NA,NA,NA,NA,NA,NA
5.13958E+15,NA,NA,NA,NA,NA,NA,NA,NA
8.40701E+15,NA,NA,NA,NA,NA,NA,NA,NA
9.31014E+15,NA,NA,NA,NA,NA,NA,NA,NA
