medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
252385016,800000,1732,1732.00,Breathless - moderate exertion,161939006,252385016,,27
252386015,600000,1733,1733.00,Breathless - mild exertion,161940008,252386015,,27
252387012,70000,1734,1734.00,Breathless - at rest,161941007,252387012,,27
252412011,40000,173Z,173Z.00,Breathlessness NOS,267036007,397888010,,27
253889014,30000,2322,2322.00,O/E - dyspnoea,162890008,253889014,,27
317392015,400000,R0608,R060800,[D]Shortness of breath,267036007,397890011,,27
317395018,200000,R060A,R060A00,[D]Dyspnoea,267036007,397886014,,27
344917018,400000,1738,1738.00,Difficulty breathing,230145002,344917018,,27
397888010,2000000,173,173..00,Breathlessness,267036007,397888010,,27
397890011,1000000,1739,1739.00,Shortness of breath,267036007,397890011,,27
451467013,80000,R060D,R060D00,[D]Breathlessness,267036007,397888010,,27
498862013,200000,173C-1,173C.11,Dyspnoea on exertion,60845006,498862013,,27
1232138017,100000,173C,173C.00,Short of breath on exertion,60845006,1232138017,,27
1485149018,600000,173K,173K.00,MRC Breathlessness Scale: grade 4,391125004,1485149018,,27
140461000006116,2000000,173-3,173..13,Dyspnoea,267036007,397886014,,27
525741000006111,200000,173-1,173..11,Breathlessness symptom,267036007,397886014,,27
633381000006111,100000,173-2,173..12,Dyspnoea - symptom,267036007,397886014,,27
910901000006116,300000,173C-2,173C.12,SOBOE,60845006,498862013,,27
