medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
5466011,40000,M07z-2,M07z.12,Infected skin ulcer,2622007,5466011,,32
77910017,100000,M272,M272.00,Skin ulcer,46742003,77912013,,32
251785016,20000,14F3,14F3.00,H/O: chronic skin ulcer,161563007,251785016,,32
254880016,3000,2924,2924.00,O/E - trophic skin ulceration,163634008,254880016,,27
255854010,200000,2FF,2FF..00,O/E - skin ulcer,46742003,77912013,,32
255856012,40000,2FF2,2FF2.00,O/E - skin ulcer present,164397002,255856012,,27
255857015,8000,2FFZ,2FFZ.00,O/E - skin ulcer NOS,46742003,77912013,,32
261398014,50000,4JG3,4JG3.00,Skin ulcer swab taken,168307001,261398014,,47
275047016,100000,7G2E5,7G2E500,Dressing of skin ulcer,302434002,444109012,,32
282156012,2000000,81H1,81H1.00,Dressing of ulcer,182532000,282156012,,32
292579018,1000,C10F4,C10F400,Type 2 diabetes mellitus with ulcer,190389009,292579018,,32
292581016,40,C10F4-1,C10F411,Type II diabetes mellitus with ulcer,190389009,292581016,,32
300721013,200000,G830,G830.00,Varicose veins of the leg with ulcer,195445008,300721013,,32
300723011,20000,G832,G832.00,Varicose veins of the leg with ulcer and eczema,195447000,300723011,,32
300728019,20000,G835,G835.00,Infected varicose ulcer,195450002,300728019,,32
309177010,20000,M2710,M271000,Ischaemic ulcer diabetic foot,201250006,309177010,,32
309179013,40000,M2711,M271100,Neuropathic diabetic ulcer - foot,201251005,309179013,,32
309180011,20000,M2712,M271200,Mixed diabetic ulcer - foot,201252003,309180011,,32
309187014,6000,M27y,M27y.00,Chronic ulcer of skin,19429009,32731010,,32
309188016,80000,M27z,M27z.00,Chronic skin ulcer NOS,19429009,479493015,,32
357890015,2000000,M271-3,M271.13,Leg ulcer,95344007,512080011,,32
357893018,40000,M2714,M271400,Mixed venous and arterial leg ulcer,238792006,357893018,,32
357894012,30000,M2713,M271300,Arterial leg ulcer,238793001,357894012,,32
357895013,10000,M271-2,M271.12,Ischaemic leg ulcer,238793001,357895013,,32
399941017,200000,M271,M271.00,Non-pressure ulcer lower limb,267816005,399941017,,32
451404016,30000,2G54,2G54.00,O/E - Right foot ulcer,308099008,451404016,,27
451405015,30000,2G55,2G55.00,O/E - Left foot ulcer,308100000,451405015,,27
456401011,300000,7G2EA,7G2EA00,Two layer compression bandage for skin ulcer,312647006,456401011,,32
