medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
74689019,20,L161-2,L161.12,Maternal obesity syndrome,44772007,494017018,,32
251604013,20000,1444,1444.00,H/O: obesity,161453001,251604013,,32
253576010,30000,22A5-1,22A5.11,O/E - obese,162690006,253576010,,27
253848011,2000000,22K5,22K5.00,Body mass index 30+ - obesity,162864005,253848011,,2
264752011,90000,66C1,66C1.00,Initial obesity assessment,170794003,264752011,,1
264753018,200000,66C2,66C2.00,Follow-up obesity assessment,170795002,264753018,,1
264756014,10000,66C4,66C4.00,Has seen dietician - obesity,170797005,264756014,,1
264757017,300,66C5,66C5.00,Treatment of obesity changed,170798000,264757017,,1
264758010,10000,66C6,66C6.00,Treatment of obesity started,170799008,264758010,,1
264759019,2000,66C7,66C7.00,Treatment of obesity stopped,170800007,264759019,,1
264768017,200,66CE,66CE.00,Reason for obesity therapy - occupational,170807005,264768017,,1
264769013,20000,66CZ,66CZ.00,Obesity monitoring NOS,268522006,401534016,,1
285741017,200000,9OK1,9OK1.00,Attends obesity monitoring,185741002,285741017,,37
285742012,4000,9OK2,9OK2.00,Obesity monitoring refused,763085007,3637819012,,37
285743019,2000,9OK3,9OK3.00,Obesity monitoring default,185743004,285743019,,37
285749015,70,9OK9,9OK9.00,Obesity monitoring deleted,185749000,285749015,,37
285750015,30000,9OKA,9OKA.00,Obesity monitoring check done,185750000,285750015,,37
293631011,2000,C38,C38..00,Obesity and other hyperalimentation,302872003,444857015,,32
293634015,200,C3801,C380100,Drug-induced obesity,190965006,293634015,,5
293635019,3000,C3802,C380200,Extreme obesity with alveolar hypoventilation,190966007,293635019,,32
293650011,1000,C38z,C38z.00,Disorder of hyperalimentation,302872003,444857015,,32
293802014,50,Cyu7,Cyu7.00,[X]Obesity and other hyperalimentation,414916001,2535065012,,32
293803016,500,Cyu70,Cyu7000,[X]Other obesity,414916001,2535065012,,32
293804010,5,Cyu71,Cyu7100,Disorder of hyperalimentation,302872003,444857015,,32
356966014,5000,C3805,C380500,Generalised obesity,238134004,356966014,,32
356968010,200000,C3803,C380300,Morbid obesity,238136002,356968010,,32
370698013,30000,C3804,C380400,Central obesity,248311001,370698013,,32
398901017,700,C38y,C38y.00,Other hyperalimentation,302872003,444857015,,32
401534016,600000,66C,66C..00,Obesity monitoring,268522006,401534016,,1
434770018,700,C3807,C380700,Lifelong obesity,294493008,434770018,,32
436946011,3000,C3806,C380600,Adult-onset obesity,296526005,436946011,,32
451432013,10000,C38z0,C38z000,Simple obesity,415530009,2535221011,,32
461037012,50000,ZV653,ZV65300,"Dietary management education, guidance, and counselling",424753004,2645393015,,32
1227771010,3000,ZV653-9,ZV65319,[V]Dietary counselling in obesity,424753004,2645393015,,32
2535065012,2000000,C380,C380.00,Obesity,414916001,2535065012,,32
2535848016,600,C38y0,C38y000,Pickwickian syndrome,190966007,2535848016,,32
2537812017,1000,C38z1,C38z100,Adiposity,414916001,2537812017,,32
2537960015,7000,C3800,C380000,Obesity due to excess calories,415530009,2537960015,,32
2871984013,3000,C3808,C380800,Childhood obesity,444862003,2871984013,,32
16131000000113,2000,9OKZ,9OKZ.00,Obesity monitoring admin.NOS,713951000000106,1565191000000115,,37
21621000000119,10000,9OK,9OK..00,Obesity monitoring administration,713951000000106,1565191000000115,,37
26111000000114,40000,9OK-1,9OK..11,Obesity clinic administration,713971000000102,1565211000000116,,37
220811000000110,5000,L161,L161.00,Maternal obesity syndrome,44772007,74689019,,32
232631000006113,500,C38y-1,C38y.11,Pickwickian syndrome,190966007,2535848016,,32
270281000006113,2000,9OK8,9OK8.00,Obesity monitoring telephone invite,185748008,285748011,,37
270301000006112,20000,9OK4,9OK4.00,Obesity monitoring first letter,185744005,285744013,,37
270311000006110,5000,9OK5,9OK5.00,Obesity monitoring second letter,185745006,285745014,,37
270321000006119,700,9OK6,9OK6.00,Obesity monitoring third letter,185746007,285746010,,37
270381000006115,4000,9OK7,9OK7.00,Obesity monitoring verbal invite,185747003,285747018,,37
280881000006115,100000,222A,222A.00,O/E - obese,162690006,253576010,,27
298511000000116,4000,212Q,212Q.00,Obesity resolved,198181000000102,298511000000116,,27
737721000006113,2000,C381,C381.00,Localised obesity,270486005,405105012,,32
881831000006116,300,C38-99,C38..99,Hyperalimentation incl.obesity,640791000000105,881831000006116,,32
907161000006115,20,HNG0212,,[RFC] Obesity,907161000006104,907161000006115,,12
1572931000006113,200,EMISNQRE67,,Refuses obesity monitoring,1572931000006109,1572931000006113,,32
1753281000006110,300,66CM,66CM.00,"Risk to health associated with overweight and obesity, at increased risk",755901000000101,1663271000000118,,1
1753291000006113,60,66CN,66CN.00,"Risk to health associated with overweight and obesity, at high risk",755921000000105,1663311000000118,,1
1753301000006114,200,66CP,66CP.00,"Risk to health associated with overweight and obesity, at very high risk",755941000000103,1663351000000119,,1
1753311000006112,300000,66CQ,66CQ.00,"Intervention for risk to health associated with overweight and obesity, general advice on healthy weight and lifestyle",756001000000107,1663481000000115,,1
1753321000006116,6000,66CR,66CR.00,"Intervention for risk to health associated with overweight and obesity, advice about diet and physical activity",756021000000103,1663521000000115,,1
