medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
250485014,1000000,13CA,13CA.00,Housebound,160689007,250485014,,17
283923018,90000,8HL,8HL..00,Domiciliary visit received,183737004,283923018,,40
283939013,700,8HLF,8HLF.00,Other medical D.V. done,183737004,283923018,,40
283957014,50,8HLS,8HLS.00,Other surgical D.V. done,183737004,283923018,,40
283958016,50000,8HLZ,8HLZ.00,Domiciliary visit done NOS,183737004,283923018,,40
285455012,800000,9NF1,9NF1.00,Home visit request by patient,185460008,285455012,,37
285456013,200000,9NF2,9NF2.00,Home visit planned by doctor,185461007,285456013,,37
285457016,300000,9NF3,9NF3.00,Home visit request by relative,185462000,285457016,,37
285462015,300000,9NF8,9NF8.00,Acute home visit,185467006,285462015,,37
285463013,60000,9NF9,9NF9.00,Chronic home visit,185468001,285463013,,37
285465018,100000,9NFB,9NFB.00,Home visit elderly assessment,185470005,285465018,,37
339453014,9000,9NFT,9NFT.00,Joint home visit,225929007,339453014,,37
2159946014,80000,9NFM,9NFM.00,Home visit planned by healthcare professional,408382000,2159946014,,37
15261000000115,400000,9NF,9NF..00,Home visit administration,714251000000104,1565491000000114,,37
15271000000110,100000,9NFZ,9NFZ.00,Home visit admin NOS,714251000000104,1565491000000114,,37
827301000006116,6000000,9N1C-1,9N1C.11,Home visit,439708006,2792425010,,37
