medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
21390015,5000,H3310,H331000,Intrinsic asthma without status asthmaticus,12428000,21390015,,32
25607012,40000,8FA,8FA..00,Pulmonary rehabilitation,15081005,25607012,,32
43850011,60000,G410,G410.00,Pulmonary arterial hypertension,11399002,2968228010,,32
98484016,800000,G401,G401.00,Pulmonary embolism,59282003,98484016,,32
98546013,900,H3311,H331100,Life threatening acute exacerbation of intrinsic asthma,1086711000000100,2722261000000119,,32
104872017,10000,H3300,H330000,Extrinsic asthma without status asthmaticus,63088003,104872017,,32
105519017,100000,H31,H31..00,Chronic bronchitis,63480004,105519017,,32
113213012,200000,171A,171A.00,Chronic cough,68154008,113213012,,27
123588010,3000,H311,H311.00,Mucopurulent chronic bronchitis,74417001,123588010,,32
139979010,10,H3111,H311100,Fetid chronic bronchitis,84409004,506053014,,32
146259010,30000,G41y0,G41y000,Secondary pulmonary hypertension,88223008,146259010,,32
151338014,2000,H3301,H330100,Life threatening acute exacerbation of allergic asthma,1086701000000102,2722231000000112,,32
216186011,1000000,663m,663m.00,Emergency asthma patient visit since last encounter,708373002,3034176014,,1
251693011,10000,14AC,14AC.00,H/O: pulmonary embolus,161512007,251693011,,32
251710019,30000,14B,14B..00,H/O: respiratory disease,161523006,251710019,,32
251716013,1000000,14B4,14B4.00,H/O: asthma,161527007,251716013,,32
251718014,4000,14BZ,14BZ.00,H/O: respiratory disease NOS,161523006,251710019,,32
256690013,60000,3399,3399.00,FEV1/FVC ratio abnormal,165044007,256690013,,3
264536010,200000,663J,663J.00,Airways obstruction reversible,170627008,264536010,,1
264540018,1000000,663N,663N.00,Asthma disturbing sleep,170631002,264540018,,1
264541019,300000,663N0,663N000,Asthma causing night waking,170632009,264541019,,1
264542014,300000,663N1,663N100,Asthma disturbs sleep weekly,170633004,264542014,,1
264543016,300000,663N2,663N200,Asthma disturbs sleep frequently,170634005,264543016,,1
264544010,9000000,663O,663O.00,Asthma not disturbing sleep,170635006,264544010,,1
264545011,2000000,663O0,663O000,Asthma never disturbs sleep,170636007,264545011,,1
264546012,2000000,663P,663P.00,Asthma limiting activities,170637003,264546012,,1
264547015,8000000,663Q,663Q.00,Asthma not limiting activities,170638008,264547015,,1
264550017,6000000,663U,663U.00,Asthma management,406162001,2157868010,,1
264551018,100000,663V,663V.00,Asthma severity,170642006,264551018,,1
264556011,200000,663W,663W.00,Asthma prophylactic medication used,170647000,264556011,,1
264557019,30000,663X,663X.00,Disorder of respiratory system,50043002,2474886015,,32
264565016,100000,663d,663d.00,Emergency asthma admission since last encounter,708358003,3033971010,,1
264566015,300000,663e,663e.00,Asthma restricts exercise,170655007,264566015,,1
264569010,1000000,663f,663f.00,Asthma never restricts exercise,170658009,264569010,,1
282488010,100000,8793,8793.00,Asthma control step 0,182726007,282488010,,32
282489019,500000,8794,8794.00,Asthma control step 1,182727003,282489019,,32
282490011,1000000,8795,8795.00,Asthma control step 2,182728008,282490011,,32
282491010,700000,8796,8796.00,Asthma control step 3,182729000,282491010,,32
282492015,80000,8797,8797.00,Asthma control step 4,182730005,282492015,,32
282493013,10000,8798,8798.00,Asthma control step 5,182731009,282493013,,32
283550015,100000,8H2P,8H2P.00,Emergency hospital admission for asthma,183478001,3082895019,,40
