medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
3463017,500,F4603,F460300,Anterior subcapsular polar cataract,1412008,3463017,,32
9918017,600,F4617,F461700,Posterior subcapsular polar senile cataract,5318001,9918017,,32
14191011,70000,F49-1,F49..11,Impaired vision,397540003,3011990016,,32
20997018,300,S813,S813.00,Avulsion of eye,12193006,20997018,,32
31523017,60000,F4257,F425700,Drusen,18695008,31523017,,32
43776019,2000,F4H34,F4H3400,Toxic optic neuropathy,26125006,43776019,,32
57359011,6000,F462,F462.00,Traumatic cataract,34361001,57359011,,32
57632013,5000,F4604,F460400,Posterior subcapsular polar cataract,34533008,57632013,,32
66160017,100000,F461,F461.00,Senile cataract,39450006,66160017,,32
73294018,9000,F4640,F464000,Diabetic cataract,43959009,73294018,,32
89579016,50000,F4607,F460700,Nuclear cataract,53889007,89579016,,32
107602013,40,F4642,F464200,Myotonic cataract,64741003,107602013,,32
113901010,1000,F4H73,F4H7300,Cortical blindness,68574006,113901010,,32
126733015,100,F4633,F463300,Cataract with neovascularisation,76309006,503251011,,32
130863017,700,F4618,F461800,Cortical senile cataract,78875003,130863017,,32
147404016,500,E2011,E201100,Hysterical blindness,88902008,147404016,,32
149249010,5000,F427C,F427C00,Vitelliform macular dystrophy,90036004,1235526010,,32
158572010,800000,F466,F466.00,Bilateral cataracts,95722004,158572010,,32
158573017,10000,P3311,P331100,Subcapsular cataract,95723009,158573017,,32
251654019,40000,1483,1483.00,H/O: cataract,161489009,251654019,,32
253774010,200000,22E5,22E5.00,O/E - cataract present,162811006,253774010,,27
253775011,30000,22E5-1,22E5.11,O/E - lens opacity,162811006,253775011,,27
264661019,100000,6689,6689.00,Registered blind,170727003,264661019,,1
283639010,5000000,8H52,8H52.00,Ophthalmological referral,183543004,283639010,,40
297753015,7000,F42y,F42y.00,Other retinal disorders,29555009,49448017,,32
297762018,40000,F4210,F421000,Retinal disorder,29555009,49448017,,32
297769010,1000,F4217,F421700,Retinal vascular appearance change NOS,29555009,49448017,,32
297778016,1000,F421z,F421z00,Other background retinopathy NOS,29555009,49448017,,32
297779012,2000,F422,F422.00,Other proliferative retinopathy,430801000124103,3004798011,,32
297781014,100,F422y,F422y00,Other specified other proliferative retinopathy,29555009,49448017,,32
297782019,2000,F422z,F422z00,Proliferative retinopathy,430801000124103,3004798011,,32
297877017,1000,F42yz,F42yz00,Other retinal disorder NOS,29555009,49448017,,32
297878010,9000,F42z,F42z.00,Retinal disorder NOS,29555009,49448017,,32
297915019,20000,F4332,F433200,Scarred macula,18410006,478579019,,32
298076010,2000000,F46,F46..00,Cataract,193570009,298076010,,32
298078011,1000,F460,F460.00,"Infantile, juvenile and presenile cataracts",193571008,298078011,,32
298079015,600,F4600,F460000,Unspecified infantile cataract,193570009,298076010,,32
298080017,400,F4601,F460100,Unspecified juvenile cataract,193570009,298076010,,32
298081018,500,F4602,F460200,Unspecified presenile cataract,399305009,1778757011,,32
298083015,30000,F4605,F460500,Cortical cataract,193576003,298083015,,32
298084014,300,F4606,F460600,Lamellar zonular cataract,193577007,298084014,,32
298087019,40,F460y,F460y00,Other nonsenile cataract,193571008,298078011,,32
298088012,90,F460z,F460z00,Nonsenile cataract NOS,193571008,298078011,,32
298090013,5000,F4610,F461000,Age-related cataract,39450006,492086016,,32
298091012,600,F4614,F461400,Incipient cataract,52421005,87235014,,32
298092017,2000,F4615,F461500,Immature cataract,446474007,2884338017,,32
298096019,6000,F4619,F461900,Nuclear senile cataract,193589009,298096019,,32
298097011,200,F461A,F461A00,"Total, mature senile cataract",193590000,298097011,,32
298102014,40,F461y,F461y00,Other senile cataract,39450006,66160017,,32
298103016,1000,F461z,F461z00,Senile cataract NOS,39450006,66160017,,32
298104010,300,F4620,F462000,Unspecified traumatic cataract,34361001,57359011,,32
298112019,500,F462z,F462z00,Traumatic cataract NOS,34361001,57359011,,32
298113012,2000,F463,F463.00,Cataract secondary to ocular disease,193600001,298113012,,32
298116016,100,F4630,F463000,Unspecified cataracta complicata,193600001,298113012,,32
298125010,70,F463z,F463z00,Cataract secondary to ocular disorder NOS,193600001,298113012,,32
298126011,700,F464,F464.00,Cataract due to other disorder,193570009,298076010,,32
298128012,60,F4643,F464300,Cataract associated with other syndromes,193570009,298076010,,32
298131013,10,F4647,F464700,Cataract due to other physical inflammation,193570009,298076010,,32
298132018,200,F464z,F464z00,Cataract due to other disorder NOS,193570009,298076010,,32
298133011,300,F4650,F465000,Unspecified secondary cataract,193570009,298076010,,32
298134017,50,F4652,F465200,Other after cataract with vision normal,47337003,78919019,,32
298137012,100,F465z,F465z00,After cataract NOS,47337003,78919019,,32
298142016,2000,F46y,F46y.00,Other cataract,193570009,298076010,,32
298144015,500,F46yz,F46yz00,Other cataract NOS,193570009,298076010,,32
298145019,90000,F46z,F46z.00,Cataract NOS,193570009,298076010,,32
298194019,9000,F4840,F484000,Unspecified visual field defect,12184005,20984015,,32
298205017,500,F484B,F484B00,Sector or arcuate visual defect NOS,12184005,20984015,,32
298214010,200,F484K,F484K00,Other homonymous bilateral field defect,12184005,20984015,,32
298215011,40,F484N,F484N00,Other heteronymous bilateral field defect,12184005,20984015,,32
298216012,5000,F484z,F484z00,Visual field defects NOS,12184005,20984015,,32
298252011,300,F4900,F490000,Unspecified blindness both eyes,193699007,298251016,,32
298262016,1000,F490z,F490z00,Blindness both eyes NOS,193699007,298251016,,32
298286019,8,F494,F494.00,Legal blindness USA,193731001,298286019,,32
298288018,10000,F4950,F495000,Blindness of one eye,22950006,38553019,,32
298880018,400,F4K2D,F4K2D00,Vitreous syndrome following cataract surgery,194156008,298880018,,32
299464010,40,FyuE0,FyuE000,[X]Other senile cataract,10810001,18772014,,32
299465011,200,FyuE1,FyuE100,[X]Other specified cataract,10810001,18772014,,32
299466012,100,FyuE2,FyuE200,[X]Other specified disorders of lens,10810001,18772014,,32
299468013,10,FyuE4,FyuE400,[X]Cataract in other diseases classified elsewhere,10810001,18772014,,32
299469017,10,FyuE5,FyuE500,[X]Other disorders of lens in diseases classified elsewhere,10810001,18772014,,32
299478011,800,FyuF7,FyuF700,[X]Other proliferative retinopathy,430801000124103,3004798011,,32
299479015,700,FyuF8,FyuF800,[X]Other specified retinal disorders,29555009,49448017,,32
299480017,70,FyuF9,FyuF900,[X]Other retinal disorders in diseases classified elsewhere,29555009,49448017,,32
299506011,300,FyuL,FyuL.00,Blindness AND/OR vision impairment level,105597003,169718011,,32
313008016,10000,P330,P330.00,Congenital cataract,79410001,131752015,,32
313009012,400,P331,P331.00,Capsular and subcapsular cataract,204124004,313009012,,32
313010019,3000,P3310,P331000,Capsular cataract,204125003,313010019,,32
313011015,400,P331z,P331z00,Capsular and/or subcapsular cataract,204124004,3009961018,,32
313031016,100,P33y,P33y.00,Other specified congenital cataract or lens anomaly,268159001,400779012,,32
313034012,50,P33yz,P33yz00,Other congenital cataract or lens anomaly NOS,268159001,400779012,,32
313035013,900,P33z,P33z.00,Congenital cataract or lens anomaly NOS,268159001,400779012,,32
323622018,500,SJ0,SJ0..00,Optic nerve and pathway injury,212141007,323622018,,32
338996018,200000,22EG,22EG.00,Wears glasses,225582009,338996018,,27
347639014,40000,F4254-2,F425412,Macular hole,232006002,347639014,,32
347653014,100,F421A-1,F421A11,Retinitis proliferans,232016005,347653014,,32
347842017,2000,F49z-1,F49z.11,Acquired blindness,105597003,169718011,,32
399429017,30000,F41,F41..00,Retinal detachments and defects,29555009,49448017,,32
399430010,10000,F421,F421.00,Other background retinopathy,29555009,49448017,,32
399432019,10000,F421A,F421A00,Retinal neovascularisation,61267008,498964010,,32
399449014,400,F461B,F461B00,Hypermature cataract,267626000,399449014,,32
399455016,60000,F49z,F49z.00,Visual loss NOS,240311000000103,390341000000115,,32
399676018,200000,F425-1,F425.11,Senile macular degeneration,267718000,399676018,,32
400779012,6000,P33,P33..00,Congenital cataract and lens anomalies,268159001,400779012,,32
403051013,200,SJ0z,SJ0z.00,Optic nerve or pathway injury NOS,212141007,323622018,,32
442202014,200000,6688,6688.00,Registered partially sighted,300994001,442202014,,1
451393017,80000,2BT0,2BT0.00,O/E - Right cataract present,308088006,451393017,,27
451394011,80000,2BT1,2BT1.00,O/E - Left cataract present,308089003,451394011,,27
455415018,400,F46z0,F46z000,Immature cortical cataract,311789006,455415018,,32
456799019,4000,F495A,F495A00,"Acquired blindness, one eye",22950006,38553019,,32
460633016,10000,ZV410,ZV41000,[V]Problems with sight,397540003,1777162017,,32
476238012,20000,F4H40,F4H4000,Ischaemic optic neuropathy,14357004,476238012,,32
481961010,100000,F4239-1,F423911,Branch retinal vein occlusion,24596005,481961010,,32
486663012,100000,F42y9,F42y900,Macular oedema,37231002,486663012,,32
495988011,800,72630-1,7263011,Needling of lens for cataract,5130002,495988011,,32
495989015,1000,72661,7266100,Discission of cataract,5130002,495989015,,32
2164154014,10000,F49-2,F49..12,Low vision,7973008,2164154014,,32
2164155010,20000,F49-4,F49..14,Sight impaired,397540003,3011990016,,32
2164157019,40000,F49D,F49D.00,Visual impairment,397540003,1777162017,,32
2164158012,10000,F49-3,F49..13,Partial sight,7973008,2164158012,,32
2164671014,10000,F4259,F425900,Maculopathy,312999006,2164671014,,32
2472224012,2000,F4K34-1,F4K3411,Posterior capsule opacification,47337003,78919019,,32
2537365016,200000,F4251,F425100,Dry senile macular degeneration,414875008,2537365016,,32
2538088014,200000,F4252,F425200,Wet senile macular degeneration,414173003,2538088014,,32
2549896013,200,2BBo,2BBo.00,O/E - sight threatening diabetic retinopathy,417677008,2549896013,,27
2619503012,600,F4901,F490100,Both eyes total visual impairment,193699007,2619503012,,32
16841000006115,20000,F42,F42..00,Other retinal disorders,29555009,49448017,,32
78571000006118,100000,F4250,F425000,Age related macular degeneration,267718000,399670012,,32
84321000006114,20,C108F-2,C108F12,Type 1 diabetes mellitus with diabetic cataract,421920002,2618234016,,32
84501000006114,100,C109E-2,C109E12,Type 2 diabetes mellitus with diabetic cataract,420756003,3688522015,,32
84691000006115,20,C108F-1,C108F11,Cataract due to diabetes mellitus type 1,421920002,3688521010,,32
84871000006117,100,C109E-1,C109E11,Cataract due to diabetes mellitus type 2,420756003,3688522015,,32
170141000006114,10000,F4239,F423900,Retinal venous branch occlusion,24596005,481961010,,32
189671000006110,40,F4646,F464600,Radiation induced cataract,71044004,1233345019,,32
217851000006114,80000,F4655,F465500,After-cataract,47337003,78919019,,32
219351000000118,80000,F484,F484.00,Visual field defect,12184005,20984015,,32
281161000006114,100,C109E,C109E00,Non-insulin depend diabetes mellitus with diabetic cataract,420756003,3035281015,,32
370441000006113,5,FyuE3,FyuE300,"[X]Cataract/oth endocrine,nutritional+metabolic diseases CE",10810001,18772014,,32
377841000006112,500,FyuE,FyuE.00,[X]Disorders of lens,10810001,18772014,,32
473371000006112,800,F465,F465.00,After cataract,47337003,78919019,,32
489121000006115,600,F4K3,F4K3.00,Aphakia and other disorders of lens,10810001,18772014,,32
489131000006117,200,F4K3z,F4K3z00,Aphakia and other disorders of lens NOS,10810001,18772014,,32
510281000006111,30,F4902,F490200,"Better eye: near total VI, Lesser eye: unspecified",193699007,298251016,,32
510321000006117,2,F4905,F490500,"Better eye: profound VI, Lesser eye: unspecified",193699007,298251016,,32
515781000006114,700,SJ0z-1,SJ0z.11,Blindness - traumatic - NOS,212141007,323622018,,32
515791000006112,40000,F49,F49..00,Blindness and low vision,397540003,3011990016,,32
515811000006111,10000,F490,F490.00,Blindness - both eyes,193699007,298251016,,32
539421000006110,1000,2BT,2BT..00,Cataract finding,247052002,368958013,,27
606861000006112,6000,F4253,F425300,"Degeneration of macula due to cyst, hole or pseudohole",267612009,399434018,,32
611451000006119,6000,F4254,F425400,"Degeneration of macular due to cyst, hole or pseudohole",267612009,399434018,,32
