medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
914951000006114,10000,EMISNQDD3,,[D] Dementia in Alzheimer's disease,914951000006105,914951000006114,,32
905791000006115,500,HNG0062,,[RFC] Alzheimer's disease,905791000006104,905791000006115,,12
363021000006113,50000,Eu00z-1,Eu00z11,[X]Alzheimer's dementia unspec,26929004,45046017,,32
363031000006111,200,Eu001-1,Eu00111,[X]Alzheimer's disease type 1,416975007,2957137018,,32
363041000006118,50,Eu000-3,Eu00013,[X]Alzheimer's disease type 2,416780008,2957119019,,32
295671015,100000,Eu002,Eu00200,[X]Dementia in Alzheimer's dis, atypical or mixed type,26929004,45046017,,32
295668011,300000,Eu00,Eu00.00,[X]Dementia in Alzheimer's disease,26929004,45046017,,32
376531000006119,9000,Eu000,Eu00000,Dementia in Alzheimer's disease with early onset,416780008,2957119019,,32
376541000006112,60000,Eu001,Eu00100,Dementia in Alzheimer's disease with late onset,416975007,2957137018,,32
295672010,20000,Eu00z,Eu00z00,[X]Dementia in Alzheimer's disease, unspecified,26929004,45046017,,32
299325013,500,Fyu30,Fyu3000,[X]Other Alzheimer's disease,26929004,45046017,,32
423351000006115,500,Eu000-1,Eu00011,[X]Presenile dementia,Alzheimer's type,416780008,2957138011,,32
423381000006111,200,Eu001-3,Eu00113,[X]Primary degen dementia of Alzheimer's type, senile onset,416975007,2957137018,,32
423391000006114,80,Eu000-2,Eu00012,[X]Primary degen dementia, Alzheimer's type, presenile onset,416780008,2957119019,,32
425901000006116,30000,Eu001-2,Eu00112,[X]Senile dementia,Alzheimer's type,416975007,2957124016,,32
2931231000006118,1,^ESCTAD293123,,AD - Alzheimer's disease,26929004,1225144019,,32
2931251000006113,900,^ESCTAL293125,,Alzheimer dementia,26929004,3424952012,,32
2931241000006111,200,^ESCTAL293124,,Alzheimer disease,26929004,2839267017,,32
45046017,800000,F110,F110.00,Alzheimer's disease,26929004,45046017,,32
499946014,20000,F1100,F110000,Alzheimer's disease with early onset,416780008,2957141019,,32
500317011,20000,F1101,F110100,Alzheimer's disease with late onset,416975007,2957124016,,32
1972341000006111,4000,EMISICD10|F0024,,Dementia in Alzheimer's dis, atypical or mixed type, other mixed symptoms,1972341000006107,1972341000006111,,32
