medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
11625011,700000,1A13,1A13.00,Nocturia,139394000,221079019,,27
19794011,300000,K20-6,K20..16,Prostatism,11441004,19794011,,32
82701015,3000000,1A55,1A55.00,Dysuria,49650001,82701015,,27
149513013,500000,7B390,7B39000,Transurethral prostatectomy,90199006,149513013,,32
251770010,1000,14DZ,14DZ.00,H/O: urinary disease NOS,267002001,397838019,,32
252783013,50000,1A1Z,1A1Z.00,Micturition frequency NOS,300471006,1490597011,,27
272933013,2000,7B392,7B39200,Other endoscopic resection of prostate,90199006,508888016,,32
282146013,40000,8156,8156.00,Attention to urinary catheter,182524008,282146013,,32
283665014,3000000,8H5B,8H5B.00,Referred to urologist,183552008,283665014,,40
304205011,100000,K155,K155.00,Recurrent cystitis,197853008,304205011,,32
304319014,200000,K1903,K190300,Recurrent urinary tract infection,197927001,304319014,,32
304348015,20000,K1971,K197100,Painful haematuria,197939009,304348015,,32
304353013,200000,K1973,K197300,Frank haematuria,197941005,304353013,,32
305152019,300,Ky,Ky...00,Other specified diseases of genitourinary system,42030000,70150015,,32
305153012,8,Kyu,Kyu..00,[X]Additional genitourinary disease classification terms,42030000,70150015,,32
305273013,40,KyuA,KyuA.00,[X]Other disorders of genitourinary tract,42030000,70150015,,32
305276017,200000,Kz,Kz...00,Genitourinary disease NOS,42030000,2474873012,,32
317511010,200000,R081,R081.00,[D]Dysuria,49650001,82701015,,27
317512015,30000,R0810,R081000,[D]Painful urination,49650001,82701015,,27
317514019,50000,R081z,R081z00,[D]Dysuria NOS,49650001,82701015,,27
317515018,400000,R082,R082.00,Retention of urine,267064002,397937013,,32
317520018,200000,R0822,R082200,Acute retention of urine,236648008,354719018,,32
317522014,7000,R0824,R082400,[D]Retention of urine unspecified,267064002,397937013,,32
317533012,50000,R0842,R084200,[D]Nocturia,139394000,221079019,,27
318021013,10000,Ryu42,Ryu4200,Painful micturition,49650001,1230749012,,27
396738018,300000,K20,K20..00,Benign prostatic hypertrophy,266569009,396738018,,32
396742015,500000,K20-5,K20..15,BPH - Benign prostatic hypertrophy,266569009,396738018,,32
397838019,6000,14D,14D..00,H/O: urinary disease,267002001,397838019,,32
397940013,30000,1A32,1A32.00,Cannot pass urine - retention,267064002,397940013,,32
411393018,60000,SP031-2,SP03112,Blocked catheter,275413005,411393018,,32
450831019,400000,1AZ6,1AZ6.00,Lower urinary tract symptoms,307541003,450831019,,27
508888016,4000,7B39-3,7B39.13,Endoscopic resection of prostate,90199006,508888016,,32
508891016,4000,7B39-2,7B39.12,Endoscopic prostatectomy,90199006,508891016,,32
1490597011,400000,1A12,1A12.00,Frequency of micturition,300471006,1490597011,,27
2162415015,300000,K16y4,K16y400,Detrusor instability of bladder,61033006,101427019,,32
2162416019,9000,K16y4-2,K16y412,Unstable bladder,61033006,101427019,,32
2164085015,30000,K16y4-1,K16y411,Detrusor instability,61033006,2164085015,,32
2579202017,200000,K16V1,K16V100,Overactive bladder,236633002,2579202017,,32
72601000006110,70000,K1654,K165400,Unstable bladder,61033006,101427019,,32
169481000006113,7000,1A32-1,1A32.11,Retention - symptom,267064002,397937013,,32
183141000006112,300000,K190-1,K190.11,Recurrent urinary tract infection,197927001,304319014,,32
183161000006111,200000,1AG,1AG..00,Recurrent urinary tract infections,197927001,304319014,,32
183171000006116,1000000,K1903-1,K190311,Recurrent urinary tract infection,197927001,304319014,,32
203421000006110,1000000,1AA,1AA..00,Prostatism,11441004,19794011,,32
217691000000114,600000,1A1,1A1..00,Observation of frequency of urination,300471006,1226833018,,27
615711000006112,100000,K1653,K165300,Detrusor instability,61033006,2164085015,,32
645331000006112,100000,K20-4,K20..14,Benign prostatic hyperplasia,266569009,396731012,,32
779261000006116,9,K103-2,K103.12,Infestation of renal pelvis with ureter,42030000,70150015,,32
794711000006117,300000,1A1-1,1A1..11,Frequency of micturition,300471006,1490597011,,27
801211000006112,1000000,K,K....00,Disorder of the genitourinary system,42030000,2474873012,,32
