medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
47965014,100000,G870,G870.00,Orthostatic hypotension,28651003,47965014,,32
47966010,300000,G870-1,G870.11,Postural hypotension,28651003,47966010,,32
75071013,100000,G87,G87..00,Hypotension,45007003,75071013,,32
75073011,10,G87-1,G87..11,Hypopiesis,45007003,75073011,,32
128722012,600,G871,G871.00,Chronic hypotension,77545000,128722012,,32
253056010,200000,1B68,1B68.00,Felt faint,162271007,253056010,,27
271243015,100000,79370,7937000,Implantation of cardiac pacemaker,307280005,450505012,,32
297043014,900,F1303,F130300,Orthostatic hypotension co-occurrent and due to Parkinson's disease,718685006,3313002011,,32
300835018,1000,G872,G872.00,Idiopathic hypotension,195506001,300835018,,32
300837014,6000,G87z,G87z.00,Hypotension NOS,45007003,75071013,,32
300988013,600,Gyu90,Gyu9000,[X]Other hypotension,45007003,75071013,,32
317010018,80000,R002,R002.00,Syncope and collapse,309585006,453038013,,32
317011019,90000,R0020,R002000,Blackout,271594007,406440010,,32
317012014,300000,R0021,R002100,Syncope,271594007,406440010,,32
317013016,200000,R0022,R002200,Vasovagal attack,398652001,1778178018,,32
317014010,300000,R0023,R002300,Collapse,271787007,406722010,,27
317016012,20000,R002z,R002z00,[D]Syncope and collapse NOS,309585006,453038013,,32
317027014,500000,R0042,R004200,Lightheadedness,386705008,1480843017,,32
350841017,6000,G873,G873.00,Hypotension due to drugs,234171009,350841017,,5
370568012,100000,1B6-3,1B6..13,Vasovagal symptom,248229009,370568012,,27
1222468014,100000,R002-1,R002.11,Syncope,271594007,406440010,,32
2159245017,40000,1B55,1B55.00,Dizziness on standing up,407645004,2159245017,,27
112741000006118,500000,1B62,1B62.00,Vasovagal syncope,398665005,1778189013,,32
303601000000116,4000,R0026,R002600,[D]Asystolic vasovagal syncope,398665005,1778189013,,32
514841000006111,70000,1B66-1,1B66.11,Blackout - symptom,271594007,406440010,,32
572131000006110,100000,1B65-1,1B65.11,Collapse - symptom,271787007,406722010,,27
663641000006119,300000,1B6-1,1B6..11,Faint symptom,248229009,370568012,,27
812481000006110,300000,1B65,1B65.00,Had a collapse,270891002,405350018,,27
884961000006115,40,G871-99,G871.99,Chronic hypotension-idiopathic,77545000,884961000006115,,32
1138321000000113,10000,14AS,14AS.00,History of hypotension,472960000,2955498019,,32
