medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
302011,3000,G73y0,G73y000,Diabetic peripheral angiopathy,127014009,302011,,32
41903014,6000,G73y2,G73y200,Acrocyanosis,25003006,41903014,,32
61977017,6000,G73y8,G73y800,Erythromelalgia,37151006,61977017,,32
61979019,20,G73y8-1,G73y811,Erythralgia,37151006,61979019,,32
87210015,4000,G7310,G731000,Buerger's disease,52403007,87210015,,32
105536013,500000,G73z0,G73z000,Intermittent claudication,63491006,105536013,,32
115848011,50,G7020,G702000,Monckeberg's medial sclerosis,69742007,115848011,,32
124092018,900,G73y7,G73y700,Erythrocyanosis,74725000,124092018,,32
262265016,2000,5593,5593.00,Femoral arteriogram abnormal,168953002,262265016,,41
271416011,800,7A103,7A10300,Axillo-unifemoral PTFE bypass graft,175279003,271416011,,32
271430018,40,7A11z,7A11z00,Replacement of aneurysmal bifurcation of aorta NOS,175282008,271419016,,32
271444012,40,7A12y,7A12y00,Other specified other bypass of bifurcation of aorta,233373009,349683014,,32
271445013,200,7A12z,7A12z00,Other bypass of bifurcation of aorta NOS,233373009,349683014,,32
271865013,3,7A41E,7A41E00,Emergency bypass of iliac artery by unspecified anastomosis,405477007,2157280014,,32
271867017,30,7A41y,7A41y00,Other specified other bypass of iliac artery,116360008,183983017,,32
271868010,200,7A41z,7A41z00,Other bypass of iliac artery NOS,116360008,183983017,,32
271880019,20,7A42y,7A42y00,Other specified reconstruction of iliac artery,265516003,394326010,,32
271881015,40,7A42z,7A42z00,Reconstruction of iliac artery NOS,265516003,394326010,,32
271891014,400,7A432,7A43200,Operation on aneurysm of iliac artery NEC,265516003,394326010,,32
271895017,20,7A43y,7A43y00,Other specified other open operation on iliac artery,265511008,394321017,,32
271896016,30,7A43z,7A43z00,Other open operation on iliac artery NOS,265511008,394321017,,32
271900018,20000,7A440,7A44000,Percutaneous transluminal angioplasty of iliac artery,175612005,271900018,,32
271905011,6000,7A443,7A44300,Insertion of iliac artery stent,175615007,271905011,,32
