medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
1011861000006110,900,ALLERGY2.5,,Adverse reaction to Antihypertensive Drugs,1011861000006106,1011861000006110,,5
1011871000006115,200,ALLERGY2.5.1,,Adverse reaction to Vasodilator Antihypertensive Drugs,1011871000006104,1011871000006115,,5
1011881000006117,40,ALLERGY2.5.2,,Adverse reaction to Centrally Acting Antihypertensive Drugs,1011881000006101,1011881000006117,,5
108730018,900,G220,G220.00,Malignant hypertensive renal disease,65443008,108730018,,32
12496011,20000,F4213,F421300,Hypertensive retinopathy,6962006,12496011,,32
131046010,30000,G200,G200.00,Malignant essential hypertension,78975002,131046010,,32
1409014,600,G221,G221.00,Benign hypertensive renal disease,193003,1409014,,32
146259010,30000,G41y0,G41y000,Secondary pulmonary hypertension,88223008,146259010,,32
151161000006115,700,G240,G240.00,Malignant secondary hypertension,89242004,147988014,,32
1529013,200,F4042,F404200,Blind hypertensive eye,264008,1529013,,32
158241000006117,1000,G24z,G24z.00,Secondary hypertension NOS,31992008,53452019,,32
1706551000000114,10000,662P0,662P000,Hypertension 9 month review,766211000000109,1706551000000114,,1
1749291000006113,20,EMISNQTH23,,Thromboembolic pulmonary hypertension,1749291000006109,1749291000006113,,32
1780252014,3000,8I3N,8I3N.00,Hypertension treatment refused,401047000,1780252014,,32
1780253016,1000000,662c,662c.00,Hypertension six month review,401048005,1780253016,,1
1780318013,10000,662b,662b.00,Moderate hypertension control,401117004,1780318013,,1
1780319017,5000000,662d,662d.00,Hypertension annual review,401118009,1780319017,,1
1806071000006118,100,EMISNQST24,,Stage 1 hypertension,1806071000006102,1806071000006118,,32
1806081000006115,70,EMISNQST25,,Stage 2 hypertension,1806081000006104,1806081000006115,,32
1806141000006113,2,EMISNQSE73,,Severe hypertension,1806141000006109,1806141000006113,,32
1823901000006112,300,EMISNQHY12,,Hypertension confirmed,1823901000006108,1823901000006112,,27
1846941000006119,30000,G25,G25..00,Stage 1 hypertension (NICE - National Institute for Health and Clinical Excellence 2011),843821000000102,2189411000000111,,32
1846961000006115,2000,G26,G26..00,Severe hypertension (NICE - National Institute for Health and Clinical Excellence 2011),843841000000109,2189451000000110,,32
1846991000006111,40000,G28,G28..00,Stage 2 hypertension (NICE - National Institute for Health and Clinical Excellence 2011),846371000000103,2194941000000119,,32
1908711000006115,20000,G250,G250.00,Stage 1 hypertension (NICE 2011) without evidence of end organ damage,908631000000108,2335761000000116,,32
1908721000006111,3000,G251,G251.00,Stage 1 hypertension (NICE 2011) with evidence of end organ damage,908651000000101,2335801000000114,,32
19411000006110,6,L1224,L122400,Other pre-exist hypertension in preg/childb/puerp + p/n comp,86041002,142647015,,32
19421000006119,40,L1223,L122300,Other pre-exist hypertension in preg/childb/puerp-not deliv,86041002,142647015,,32
19431000006116,70,L1221,L122100,Other pre-existing hypertension in preg/childb/puerp - deliv,86041002,142647015,,32
19441000006114,70,L122z,L122z00,Other pre-existing hypertension in preg/childb/puerp NOS,86041002,142647015,,32
19451000006111,100,L1220,L122000,Other pre-existing hypertension in preg/childb/puerp unspec,86041002,142647015,,32
1992471000006116,50,EMISNQVT26,,VTE risk assessment - uncontrolled systolic hypertension,1992471000006100,1992471000006116,,32
2115801000000110,2000,661N6,661N600,Hypertension self-management plan review,810981000000107,2115801000000110,,1
2117971000000119,40000,661M6,661M600,Hypertension self-management plan agreed,812021000000106,2117971000000119,,1
212961000006118,400,L127z,L127z00,Pre-eclampsia or eclampsia + pre-existing hypertension NOS,198997005,305818015,,32
213081000006118,70,L1282,L128200,"Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium",199008003,305829016,,32
213111000006112,100,L128,L128.00,"Pre-existing hypertension complicating pregnancy, childbirth and puerperium",199005000,305826011,,32
2159168015,700000,8BL0,8BL0.00,Patient on maximal tolerated antihypertensive therapy,407567007,2159168015,,32
2193021000000110,2000,G26-1,G26..11,Severe hypertension,843841000000109,2193021000000110,,32
2193031000000112,30000,G25-1,G25..11,Stage 1 hypertension,843821000000102,2193031000000112,,32
2193971000000110,2000,G27,G27..00,Hypertension resistant to drug therapy,845891000000103,2193971000000110,,32
2297871000000111,30,7Q014,7Q01400,Pulmonary arterial hypertension drugs Band 1,892401000000105,2297871000000111,,32
2297911000000113,4,7Q015,7Q01500,Pulmonary arterial hypertension drugs Band 2,892421000000101,2297911000000113,,32
2297951000000112,9,7Q016,7Q01600,Pulmonary arterial hypertension drugs Band 3,892441000000108,2297951000000112,,32
2297991000000116,30,7Q017,7Q01700,Pulmonary arterial hypertension drugs Band 4,892461000000109,2297991000000116,,32
