medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
37299019,40000,K198,K198.00,Stress incontinence,22220005,37299019,,27
252112018,20000,1593,1593.00,H/O: stress incontinence,161794005,252112018,,27
256950013,100000,3940,3940.00,Bladder: incontinent,165232002,256950013,,27
256951012,100000,3941,3941.00,Bladder: occasional accident,165233007,256951012,,3
295453015,100,E276z,E276z00,Non-organic enuresis NOS,165232002,256950013,,27
305212011,5000,Kyu5A,Kyu5A00,Urinary incontinence,165232002,1489736014,,27
317523016,200000,R083,R083.00,[D]Incontinence of urine,165232002,1494848017,,27
317524010,100000,R0830,R083000,Urinary incontinence,165232002,1489736014,,27
317525011,4000,R0831,R083100,[D]Urethral sphincter incontinence,165232002,1489736014,,27
317526012,50000,R0832,R083200,[D] Urge incontinence,87557004,507635014,,27
317527015,20000,R083z,R083z00,[D]Incontinence of urine NOS,165232002,256950013,,27
478855012,40000,E276,E276.00,Urinary incontinence of non-organic origin,42112009,493207013,,32
503036010,1000,E2761,E276100,Non-organic secondary enuresis,42112009,493207013,,32
503840017,60000,16F,16F..00,Double incontinence,78459008,503840017,,27
504669015,3000,E2760,E276000,Non-organic primary enuresis,42112009,493207013,,32
507635014,300000,1A26,1A26.00,Urge incontinence of urine,87557004,507635014,,27
1494848017,900000,1A23,1A23.00,Incontinence of urine,165232002,1494848017,,27
2533410015,90000,8HTX,8HTX.00,Referral to incontinence clinic,415274007,2533410015,,40
121721000006114,400000,1A24,1A24.00,Stress incontinence,22220005,37299019,,27
121741000006119,300000,K586,K586.00,Female stress incontinence,60241006,100073015,,32
121751000006117,90000,1A24-1,1A24.11,Stress incontinence - symptom,22220005,37299019,,27
400101000006118,300,Eu9y0,Eu9y000,[X]Nonorganic enuresis,42112009,493207013,,32
772621000006118,20,7B421-1,7B42111,Insertion of Kaufman prosthesis for male incontinence,265597008,394429019,,32
772821000006119,10,7B421-2,7B42112,Insertion of prosthesis for compression of bulb of male urethra,265597008,394430012,,32
772951000006119,4,7B421-3,7B42113,Insertion of Rosen prosthesis for male incontinence,265597008,394429019,,32
773111000006111,300,7B421,7B42100,Implantation of bulbar urethral prosthesis for incontinence,265597008,394429019,,32
867981000006119,100,7B3-98,7B3..98,Urinary incontin/sling opn.NOS,287775004,867981000006119,,32
1550421000006119,100,7B338,7B33800,Insertion retropubic device stress urinary incontinence NEC,59661004,99124016,,32
1588121000006119,200,7B33C,7B33C00,Bladder neck operation for female stress incontinence,236241009,354131010,,32
