medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
25785014,300000,F59-1,F59..11,Deafness,15188001,25788011,,32
25788011,2000000,F59,F59..00,Hearing loss,15188001,25788011,,32
70962017,2000,F595,F595.00,Low frequency deafness,42538001,70962017,,32
73470015,200000,F590,F590.00,Conductive hearing loss,44057004,73470015,,32
73473018,20000,F590-1,F590.11,Conductive deafness,44057004,73473018,,32
80699013,6,E2F32,E2F3200,Articulatory defect due to conductive hearing loss,48436005,80699013,,32
100850012,300000,F591,F591.00,Sensorineural hearing loss,60700002,100850012,,32
100854015,9000,F591-99,F591.99,Sensorineural deafness,60700002,100854015,,32
100856018,2000,F591-4,F591.14,Perceptive hearing loss,60700002,100856018,,32
100857010,3000,F591-3,F591.13,Perceptive deafness,60700002,100857010,,32
113719012,100,F5913,F591300,Central hearing loss,68467004,113719012,,32
117876016,40,E2012,E201200,Hysterical deafness,70967007,117876016,,32
121849011,5000,F5912,F591200,Neural hearing loss,73371001,121849011,,32
121916015,10000,F5812,F581200,Noise-induced hearing loss,73415002,121916015,,32
141844010,8000,F5911,F591100,Sensory hearing loss,85571008,141844010,,32
253157015,1000000,1C12,1C12.00,Hearing difficulty,162340000,253157015,,27
253161014,90000,1C131,1C13100,Unilateral deafness,162342008,253161014,,27
253163012,50000,1C133,1C13300,Bilateral deafness,162344009,253163012,,27
253491010,30000,1J2,1J2..00,Suspected deafness,162594009,253491010,,27
255425013,20000,2BL2,2BL2.00,O/E - slightly deaf,164060004,255425013,,27
255426014,8000,2BL3,2BL3.00,O/E - significantly deaf,164061000,255426014,,27
255427017,2000,2BL4,2BL4.00,O/E - very deaf,164062007,255427017,,27
255428010,800,2BL5,2BL5.00,O/E - completely deaf,164063002,255428010,,27
255433014,3000,2BM2,2BM2.00,O/E -tune fork=conductive deaf,164068006,255433014,,27
255434015,5000,2BM2-1,2BM2.11,O/E - conductive deafness,44057004,73473018,,32
255435019,1000,2BM3-1,2BM3.11,O/E - perceptive deafness,164069003,255435019,,27
255436018,1000,2BM3,2BM3.00,O/E tune fork=perceptive deaf,164069003,255436018,,27
255437010,5000,2BM4,2BM4.00,O/E - High tone deafness,164070002,255437010,,27
283069016,2000,8D21,8D21.00,Provide head worn hearing aid,183123004,283069016,,32
283070015,100,8D22,8D22.00,Provide body worn hearing aid,183124005,283070015,,32
283071016,100000,8D23,8D23.00,Ear fitting hearing aid,183125006,283071016,,32
283072011,8000,8D24,8D24.00,Replace hearing aid battery,183126007,283072011,,32
283074012,9000,8D2Z,8D2Z.00,Hearing aid,6012004,10986017,,32
283305018,90,8E3,8E3..00,Deafness remedial therapy,183280009,283305018,,32
283308016,10,8E3Z,8E3Z.00,Deafness remedial therapy NOS,183280009,283305018,,32
286780017,600,A5602,A560200,Rubella deafness,186570004,286780017,,32
299203016,80,F5802,F580200,Transient ischaemic deafness,194387002,299203016,,32
299208013,20000,F582,F582.00,Sudden hearing loss,79471008,131848010,,32
