medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
9988012,300000,G5731,G573100,Atrial flutter,5370000,9988012,,32
82343012,5000000,G5730,G573000,Atrial fibrillation,49436004,82343012,,32
216183015,100000,662S,662S.00,Atrial fibrillation monitoring,134377004,216183015,,1
254039010,600000,2432,2432.00,On examination - pulse irregularly irregular,163000006,2668382010,,27
256478018,500000,3272,3272.00,ECG: atrial fibrillation,164889003,256478018,,3
256479014,40000,3273,3273.00,ECG: atrial flutter,164890007,256479014,,3
300130013,700000,G573,G573.00,Atrial fibrillation and flutter,195080001,300130013,,32
300132017,30000,G573z,G573z00,Atrial fibrillation and flutter NOS,195080001,300130013,,32
350465014,2000,G5733,G573300,Non-rheumatic atrial fibrillation,233911009,350465014,,32
421235014,900000,G5732,G573200,Paroxysmal atrial fibrillation,282825002,421235014,,32
456154015,100000,14AN,14AN.00,H/O: atrial fibrillation,312442005,456154015,,32
406861000000119,200000,6A9,6A9..00,Atrial fibrillation annual review,248411000000105,406861000000119,,1
408101000000110,50000,9Os1,9Os1.00,Atrial fibrillation monitoring second letter,716981000000106,1569531000000111,,37
636701000000115,5000,G5735,G573500,Persistent atrial fibrillation,440059007,2793372019,,32
636721000000112,4000,G5734,G573400,Permanent atrial fibrillation,440028005,2793259018,,32
722931000000118,600000,38DE-1,38DE.11,CHADS2 risk score,763008007,3637565018,,3
783761000006118,600,7936A,7936A00,Implantation of intravenous pacemaker for atrial fibrillation,175146007,271235013,,32
865521000006116,20,7936A-99,7936A99,Pacer controlled atrial fibril,175146007,865521000006116,,32
1000021000006116,50000,9hF0,9hF0.00,Excepted from atrial fibrillation quality indicators - patient unsuitable,715941000000109,1568501000000114,,37
1000031000006118,20000,9hF1,9hF1.00,Excepted from atrial fibrillation quality indicators - informed dissent,717381000000109,1569921000000118,,37
