medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
105227013,20000,K100,K100.00,Chronic pyelonephritis,63302006,105227013,,32
106291000006118,8,7L1A0-1,7L1A011,Thomas intravascular shunt for dialysis,302497006,444203017,,32
114310015,9000,K01x4-1,K01x411,Lupus nephritis,68815009,114310015,,32
117168016,5000,7B00-98,7B00.98,Renal transplant,70536003,117168016,,32
118218017,20000,7L1A1,7L1A100,Peritoneal dialysis,71192002,118218017,,32
1227722017,50,ZV560-1,ZV56011,[V]Aftercare involving renal dialysis NOS,410511000000103,1008481000000119,,32
1227723010,50,ZV56y-1,ZV56y11,[V]Aftercare involving peritoneal dialysis,426351000000102,1008501000000111,,32
127091000006118,700,K013-2,K013.12,Steroid-sensitive nephrotic syndrome,236380004,354331019,,32
12717101000006112,30,^ESCT1271710,,"Nephritis, nephrosis and nephrotic syndrome",197577008,303806010,,32
1550021000006110,1,7B0Fy,7B0Fy00,OS interventions associated with transplantation of kidney,711446003,3078450015,,32
1705621000000113,50,7L1B2,7L1B200,Flushing of peritoneal dialysis catheter,238317004,1705621000000113,,32
1743241000006119,10,SP06B,SP06B00,Continuous ambulatory peritoneal dialysis associated peritonitis,699235009,2983127018,,32
176711000006111,70,TB11-1,TB11.11,"Renal dialysis with complication, without blame",116223007,178923014,,32
177251000006119,2000,TB001-1,TB00111,"Renal transplant with complication, without blame",88797001,147234011,,32
181021000006119,1000,7L1B1,7L1B100,Removal of ambulatory peritoneal dialysis catheter,180273006,278840017,,32
1847541000006113,30,K01w1-2,K01w112,Wilms' tumour and nephrotic syndrome with pseudohermaphroditism,236385009,354342011,,32
1848741000006116,40,SP0E,SP0E.00,Complication of peritoneal dialysis,33461007,55841017,,32
1905531000006112,8,7B019,7B01900,Excision of rejected transplanted kidney,284348003,422992018,,32
1940501000006119,3000,1Z1a,1Z1a.00,CKD G4A1 - chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A1,950181000000106,2428021000000111,,27
1940511000006116,4000,1Z1b,1Z1b.00,CKD G4A2 - chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A2,950211000000107,2428091000000114,,27
